,sample_id,ancestry,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,label
1658,TGG_1481,eas,-0.0187447,0.039921,0.0223821,-0.00948408,-0.000370211,-0.016433,-0.00490582,0.0302269,-0.00798055,0.00467519,Known
1659,TGG_1483,eas,-0.0184825,0.0405871,0.0203774,-0.00658971,0.00925172,-0.0127906,-0.00913564,0.0502555,-0.010691,0.021749,Known
1660,TGG_1484,eas,-0.0179709,0.0392171,0.0199987,-0.00559879,0.00684301,-0.0150946,-0.0129616,0.0528752,-0.012704,0.0213429,Known
1661,TGG_1486,eas,-0.0163142,0.0346593,-0.0152879,0.014324,0.0384803,0.00388581,-0.00209945,-0.000559514,0.00253583,-0.0106502,Known
1662,TGG_1487,eas,-0.01817,0.0371316,0.0135261,-0.00242316,0.0197779,-0.042566,-0.0070461,0.0341244,-0.010576,-0.0122422,Known
1663,TGG_1489,eas,-0.0182184,0.0382312,0.0116652,-0.00230137,0.0205078,-0.0125563,-0.0108495,0.0492631,-0.00500776,0.0279181,Known
1664,TGG_1491,eas,-0.017762,0.038706,0.0113129,0.00168602,0.010921,-0.0110845,-0.0071389,0.0342967,-0.00807353,0.00966431,Known
1665,TGG_1492,eas,-0.0180393,0.0396224,0.0149032,-0.00256517,0.00845935,-0.00847779,-0.00725489,0.0353498,-0.00809725,0.0104017,Known
1666,TGG_1495,eas,-0.0187067,0.0418418,0.0152604,-0.00719444,0.00874327,2.02518e-05,-0.00599758,0.0300818,-0.00479264,0.00998912,Known
1667,TGG_1496,eas,-0.0189465,0.0383081,0.0241279,-0.00753979,-0.000642124,-0.0214214,-0.00702281,0.0393893,-0.0110058,0.00147461,Known
1668,TGG_1497,eas,-0.0181724,0.0376751,0.0142108,-0.00309203,0.0117869,-0.00696346,-0.00652079,0.0281447,-0.00928214,0.00969114,Known
1669,TGG_1499,eas,-0.0180344,0.0392485,0.0145959,-0.000504939,0.0078137,-0.00662221,-0.00676088,0.0330253,-0.00822664,0.00807901,Known
1670,TGG_1500,eas,-0.0163877,0.0337568,-0.0155057,0.0158845,0.0401389,0.00282107,-0.000354411,-0.00165399,0.000244586,0.00163461,Known
1671,TGG_1503,eas,-0.0160804,0.0328031,-0.0154092,0.0146466,0.0432678,0.00123777,-0.00184143,0.00194616,-0.00105373,-0.0044519,Known
1672,TGG_1506,eas,-0.0173715,0.0355656,0.00856788,-0.000283514,0.0159019,-0.00893375,-0.00833874,0.042746,-0.00449079,0.0237336,Known
1673,TGG_1507,eas,-0.0181645,0.0400224,0.0270934,-0.01374,0.000426461,-0.0225448,-0.00686977,0.0305808,-0.00931228,-0.00654837,Known
1674,TGG_1510,eas,-0.0166242,0.0336383,-0.0158354,0.0140736,0.0377916,0.0049321,0.00173997,-0.00113289,0.000591816,-0.0104268,Known
1675,TGG_1511,eas,-0.01641,0.034518,-0.0157976,0.00841878,0.0408948,0.00979962,0.000762554,-0.0145808,0.000938473,-0.0128928,Known
1676,TGG_1512,eas,-0.0166481,0.0332903,-0.0153519,0.0140466,0.0359847,0.00550913,-0.00401244,0.000675987,0.00223258,-0.0106864,Known
1677,TGG_1513,eas,-0.0162718,0.032772,-0.015322,0.0124878,0.0367661,0.0064921,0.00151115,-0.0104673,-0.00123837,-0.00996269,Known
1678,TGG_1514,eas,-0.0181043,0.0376638,0.0177539,-0.00154637,0.0181038,-0.0987223,0.00829822,-0.0257189,0.00434181,-0.028714,Known
1679,TGG_1515,eas,-0.0186153,0.0407787,0.0262783,-0.0108626,0.00586079,-0.0163539,-0.00711481,0.0263161,-0.00979341,-0.00736694,Known
1680,TGG_1516,eas,-0.0186288,0.0412615,0.0223174,-0.00604852,0.00556834,-0.0195518,-0.00713382,0.0361842,-0.0109661,-0.00327459,Known
1681,TGG_1519,eas,-0.018232,0.0403136,0.0207267,-0.00972687,0.0131276,-0.0201299,-0.0097627,0.0439334,-0.0126155,0.0028756,Known
1682,TGG_1520,eas,-0.0161526,0.0352692,-0.0184643,0.0118629,0.040134,0.00363305,-0.00315579,-0.00394723,-0.00126382,-0.00866752,Known
1683,TGG_1522,eas,-0.016707,0.0340231,-0.015603,0.0138218,0.0435458,0.00141675,0.000181402,-0.00308374,-0.000527864,-0.00703866,Known
1684,TGG_1523,eas,-0.0159629,0.0313066,-0.0157144,0.0166053,0.038258,0.00137711,-0.00100062,0.00165175,-0.00447037,-0.0031224,Known
1685,TGG_1524,eas,-0.0166605,0.0348265,-0.0150649,0.0169074,0.0424829,0.000852026,-0.00236149,0.00386994,-0.00334706,-0.00493189,Known
1686,TGG_1527,eas,-0.0161908,0.0325258,-0.0162093,0.0146258,0.0401575,0.000167433,-0.00285732,0.00897346,0.00289591,-0.00704234,Known
1687,TGG_1528,eas,-0.0163832,0.0314315,-0.0166201,0.0139487,0.039167,0.000216793,-0.00258543,0.00693081,-0.00064695,-0.0023581,Known
1688,TGG_1529,eas,-0.0163843,0.0332987,-0.0162764,0.0146572,0.0394286,0.00125542,-0.0037855,0.0093171,0.00181609,-0.00669457,Known
1689,TGG_1530,eas,-0.0162315,0.0355281,-0.0162474,0.0118695,0.0396015,0.00557859,1.75761e-05,-0.00851937,-0.00221118,-0.0119984,Known
1690,TGG_1531,eas,-0.0163497,0.0346567,-0.0175901,0.0142875,0.0412789,-0.000810834,0.000294779,-0.0016451,-0.00158091,-0.00244683,Known
1691,TGG_1534,eas,-0.0161035,0.0323473,-0.0179364,0.0155679,0.0366289,-0.000907244,-0.00324462,0.000984672,0.00165405,-0.00440799,Known
1692,TGG_1535,eas,-0.0164703,0.0354565,-0.0153787,0.0164988,0.0446638,0.000306093,-0.00130151,0.00374516,0.000852474,-0.00385753,Known
1693,TGG_1539,afr,0.0380206,0.00657484,0.0307728,-0.0143815,-0.0207843,-0.0890997,-0.0215425,-0.0316701,0.0326615,-0.0318543,Known
1694,TGG_1540,afr,0.0378246,0.00519686,0.0149029,-0.00812301,-0.00937507,-0.0418599,-0.00884765,-0.0274724,0.0306003,0.0146804,Known
1695,TGG_1541,afr,0.0401062,0.00466153,-0.00201864,0.000813122,0.00205099,0.00431728,-0.0310684,0.00712275,0.0227482,-0.0258714,Known
1696,TGG_1542,afr,0.0395621,0.00325047,-0.000231098,0.00243608,0.000385158,0.0033175,-0.026242,0.00834326,0.0263919,-0.0202557,Known
1697,TGG_1543,afr,0.03957,0.00396314,0.000404213,0.000692428,0.00455536,0.00735137,-0.0295203,0.0126049,0.0237815,-0.0349,Known
1698,TGG_1545,afr,0.0383067,0.00763535,0.0192152,-0.0117744,-0.0171321,0.00121699,-0.0363235,0.0513648,0.0255572,0.0332658,Known
1699,TGG_1546,afr,0.0401331,0.00561488,-0.000598031,0.00141368,-0.00132313,0.010176,-0.0268141,0.0100816,0.0196569,-0.0251427,Known
1700,TGG_1547,afr,0.037498,0.00824807,0.0252727,-0.0131774,-0.0247231,-0.000563237,-0.034671,0.0555737,0.0192757,0.0389054,Known
1701,TGG_1549,afr,0.0384489,0.00452718,0.00563924,-0.000556558,0.000530529,-0.000578055,-0.0383015,0.00705607,0.0482989,0.0175022,Known
1702,TGG_1550,afr,0.0391176,0.00381275,-0.000250214,0.00191389,0.00443093,0.00253965,-0.0216243,0.00201385,0.0259782,-0.00834501,Known
1703,TGG_1556,eas,-0.0174268,0.0381957,0.0090987,-0.00210855,0.014618,-0.014512,-0.00910881,0.046114,-0.00776181,0.0227907,Known
1704,TGG_1557,eas,-0.017111,0.0358881,-0.000350511,0.00573054,0.0247666,-0.00514333,-0.00619033,0.0385665,-0.00419549,0.0252999,Known
1705,TGG_1558,eas,-0.0173645,0.0357189,0.0102043,0.00741881,0.0241077,-0.0648334,0.00680603,-0.00901781,0.0022323,-0.00262522,Known
1706,TGG_1559,eas,-0.0177409,0.0371898,0.0144832,-0.0024938,0.00953223,-0.0135064,-0.0089676,0.0508774,-0.0130419,0.0245013,Known
1707,TGG_1560,eas,-0.018307,0.0383649,0.0118698,-0.000248938,0.0131012,-0.0105593,-0.00816985,0.043256,-0.00635695,0.0201961,Known
1708,TGG_1561,eas,-0.016654,0.0328488,-0.015638,0.0161873,0.0407396,-0.000454269,-0.00311574,0.000909913,-0.00278634,-0.00291319,Known
1709,TGG_1566,eas,-0.0161592,0.0320702,-0.0170772,0.0187894,0.0391114,-0.00330561,-0.00128837,0.00606687,-0.0040809,-0.0020797,Known
1710,TGG_1567,eas,-0.0157471,0.0318025,-0.0174108,0.018152,0.0362803,-0.00572563,-0.00560353,0.00999488,0.00135801,0.00397997,Known
1711,TGG_1569,eas,-0.0164567,0.0330162,-0.0163049,0.0182734,0.0384301,-0.00291238,-0.00269222,0.0115469,0.00195161,0.00229976,Known
1712,TGG_1571,eas,-0.0168082,0.0335818,-0.0126951,0.0160482,0.0343335,-0.00389859,-0.00220771,0.00893369,0.00491207,0.00810344,Known
1713,TGG_1572,eas,-0.0161987,0.0329299,-0.0159813,0.0177908,0.0390211,-0.00460554,-0.00450746,0.0120996,0.0009183,0.00323932,Known
1714,TGG_1573,eas,-0.0165473,0.0317765,-0.0160575,0.0197793,0.0357373,-0.00183833,-0.00332485,0.0123281,0.00437551,0.00343874,Known
1715,TGG_1575,eas,-0.0167447,0.0327808,-0.0162941,0.0151233,0.0373106,0.0004214,-0.00278323,0.0120099,0.00142683,0.00603238,Known
1716,TGG_1577,eas,-0.0162275,0.0310562,-0.01711,0.016017,0.0395968,-0.00260398,-0.00243336,0.00781804,-0.00207918,-0.00179214,Known
1717,TGG_1578,eas,-0.0161069,0.0320919,-0.0186651,0.0146787,0.0416398,-0.0036891,-0.00247328,0.00380296,-0.00135214,-0.00179498,Known
1718,TGG_1579,eas,-0.0161643,0.0323056,-0.0165989,0.0174773,0.0417342,-0.00115762,-0.00117737,0.00340116,-0.00466847,-0.00409251,Known
1719,TGG_1581,eas,-0.0177015,0.036303,0.00945123,0.00481134,0.0216088,-0.0749328,0.0123991,-0.0176275,0.00661373,7.38336e-05,Known
1720,TGG_1585,eas,-0.0163147,0.0326676,-0.0172561,0.0167585,0.0418436,-0.00175484,-0.00329628,0.00608533,-0.00218882,-0.00443217,Known
1721,TGG_1586,eas,-0.0161043,0.0320778,-0.0169609,0.0158275,0.0397366,-0.00115935,-0.00126747,0.000456879,0.000514653,-0.0069672,Known
1722,TGG_1588,eas,-0.0161088,0.0314313,-0.0182135,0.0182716,0.0388305,-0.00416054,-0.00483581,0.00723388,-0.00407541,-0.0063672,Known
1723,TGG_1592,eas,-0.0162039,0.0316854,-0.0177973,0.0172812,0.0379232,-0.0010829,-0.00333524,0.00201511,-0.00350033,-0.00235661,Known
1724,TGG_1594,eas,-0.0161066,0.0323007,-0.0160122,0.0160546,0.0361162,0.000706614,-0.0036121,0.0126432,0.00320689,-0.00516862,Known
1725,TGG_1595,afr,0.0352973,0.00375659,-0.00207954,-0.00223305,0.00160989,-0.00204248,-0.0290438,-0.0464948,-0.0835307,0.0857422,Known
1726,TGG_1597,afr,0.037346,0.00385301,-0.000385477,-0.000461137,-1.74354e-05,0.00205641,-0.0265427,-0.0523609,-0.0751522,0.0878964,Known
1727,TGG_1599,afr,0.0354067,0.00294438,-0.00145246,-0.000690791,0.0012666,-0.000618182,-0.0213144,-0.0430945,-0.0844964,0.0748079,Known
1728,TGG_1601,afr,0.0328435,0.001651,-0.00328773,0.00239243,0.00805418,0.00193531,-0.0409201,-0.0316765,-0.0858007,0.0137967,Known
1729,TGG_1603,afr,0.0356819,0.00190474,-0.00478132,-0.0010529,0.00538257,0.000555979,-0.0431574,-0.0299618,-0.0865726,0.0169448,Known
1730,TGG_1604,afr,0.0347561,0.00293782,-0.00309585,1.64427e-05,0.00586899,0.00408652,-0.0571492,-0.0284392,-0.0984198,0.0082549,Known
1731,TGG_1605,afr,0.03486,0.002395,-0.00187743,0.000282405,0.00997091,0.00341237,-0.0505668,-0.0274242,-0.0895918,0.0151537,Known
1732,TGG_1606,afr,0.0332672,0.0021733,-0.00328201,-0.000532558,0.00668036,0.00527456,-0.0498368,-0.0264788,-0.0768553,0.00960438,Known
1733,TGG_1607,afr,0.0353237,0.00300639,-0.00302478,-0.000731291,-0.000767395,-0.00176086,-0.0185351,-0.0473146,-0.0848007,0.0767249,Known
1734,TGG_1608,eas,-0.0173022,0.0349311,0.00694268,0.00536526,0.0187911,-0.0574999,0.00351916,-0.00668539,0.00495614,0.00507156,Known
1735,TGG_1609,eas,-0.0174226,0.0338474,0.0103021,0.00101426,0.0164905,-0.0760607,0.00666062,-0.00623861,0.00282498,-0.00691633,Known
1736,TGG_1613,eas,-0.0162416,0.0325397,-0.0178745,0.0155581,0.0372361,-0.00235343,-0.00247457,0.0134078,0.00349857,0.0013656,Known
1737,TGG_1614,eas,-0.0167578,0.0330593,-0.0173205,0.0174655,0.0356385,-0.00285079,-0.00379006,0.0145198,0.00363331,-0.00512158,Known
1738,TGG_1615,eas,-0.0164836,0.0325553,-0.0153012,0.0165996,0.039911,-0.0012116,-0.00226194,0.0137415,0.00383518,0.00668449,Known
1739,TGG_1616,eas,-0.0163211,0.0337033,-0.0174076,0.0174424,0.037231,-0.000646671,-0.00368732,0.00821398,0.00457771,-0.0019209,Known
1740,TGG_1617,eas,-0.0165326,0.0333418,-0.0187801,0.0133237,0.0385962,-0.00368274,-0.00140392,0.0107174,0.000902876,-0.000863398,Known
1741,TGG_1619,eas,-0.0163631,0.0338999,-0.015914,0.0141919,0.0401413,-1.16329e-07,-0.00178947,0.0122627,0.00564075,0.00532303,Known
1742,TGG_1621,eas,-0.0162366,0.0332488,-0.0165243,0.0163562,0.0375338,-0.00221785,-0.00363948,0.0127107,0.00491999,0.000806583,Known
1743,TGG_1622,eas,-0.0161153,0.0335763,-0.0163238,0.0184138,0.037589,-0.0023149,-0.00331592,0.0101234,0.00322881,0.00170351,Known
1744,TGG_1623,eas,-0.016056,0.0335062,-0.015289,0.0178724,0.0408691,-0.00248381,-0.00352194,0.0161936,0.00228062,0.0017687,Known
1745,TGG_1625,eas,-0.015699,0.0316956,-0.0193048,0.0174942,0.037747,-0.00325397,-0.00306502,0.00784605,-0.00228043,-0.00213267,Known
1746,TGG_1626,eas,-0.018249,0.0376258,0.0126388,0.00360929,0.012371,-0.016618,-0.00644332,0.0485163,-0.00798053,0.0223802,Known
1747,TGG_1629,afr,0.0395347,0.00490279,-0.0021964,0.00320438,0.00448877,0.00163305,-0.031659,-0.00698586,0.0207202,-0.0195554,Known
1748,TGG_1634,afr,0.0380966,0.00728821,0.0185059,-0.0103943,-0.0154772,-0.00397393,-0.0433256,0.0440333,0.0392527,0.0437457,Known
1749,TGG_1635,afr,0.0387189,0.00817383,0.0203025,-0.0106801,-0.0179103,0.00403727,-0.0363029,0.04809,0.0331901,0.0424665,Known
1750,TGG_1639,afr,0.0370538,0.00251198,-0.00153194,0.00093275,0.00687033,0.00589747,-0.0218642,-0.00143869,0.0102155,-0.0239295,Known
1751,TGG_1640,afr,0.0397542,0.00433962,-0.000654471,0.00191954,0.000907322,0.00289571,-0.0307171,0.00739143,0.0423735,-0.00169874,Known
1752,TGG_1641,afr,0.0383228,0.00431434,-0.00176628,0.00226141,0.00412091,0.0039976,-0.0245889,0.00218133,0.0231916,-0.0183005,Known
1753,TGG_1643,afr,0.0399428,0.00375286,-0.00221458,0.00143274,0.00268527,0.00116709,-0.0340354,0.00600455,0.011216,-0.0267833,Known
1754,TGG_1644,afr,0.0387251,0.00354694,-0.000132544,0.00308022,0.0025954,0.00336119,-0.0221134,0.0125864,0.0354134,-0.0267375,Known
1755,TGG_1645,afr,0.0389035,0.00587407,0.00383867,-0.00315717,-0.00137673,0.000124425,-0.0303009,0.0120657,0.0524589,-0.00673626,Known
1756,TGG_1649,afr,0.0388846,0.00383865,-0.00090341,0.00178253,-0.000121998,0.00234517,-0.0332598,0.00307142,0.0212483,-0.00842986,Known
1757,TGG_1651,afr,0.038105,0.00427315,-0.00188183,0.00178951,0.00245917,0.00535302,-0.0273048,0.00856799,0.0161083,-0.0153582,Known
1758,TGG_1652,afr,0.0398915,0.0036905,-0.00127855,0.00186109,0.00402214,0.00214183,-0.0285812,0.00478209,0.0336862,-0.0212105,Known
1759,TGG_1653,afr,0.0382684,0.00740121,0.0206302,-0.012233,-0.0189111,0.00261875,-0.0387013,0.0462778,0.02432,0.0381415,Known
1760,TGG_1655,afr,0.0404311,0.00455023,0.000944385,0.00105591,0.00404498,0.00336076,-0.0325803,0.00679453,0.0519423,-0.0136015,Known
1761,TGG_1656,afr,0.0396573,0.00426915,0.000304682,0.0012879,0.00118788,0.00190936,-0.034467,0.0106984,0.054388,-0.0146639,Known
1762,TGG_1660,afr,0.0393995,0.00416991,6.1631e-07,0.00174284,0.00148944,-0.00328485,-0.0314678,0.00722146,0.0349772,-0.0127022,Known
1763,TGG_1661,afr,0.0389195,0.00419483,-0.000414902,0.00256677,0.00320457,0.000567159,-0.0332547,0.00286817,0.0417716,0.004635,Known
1764,TGG_1662,afr,0.0394493,0.0048025,-0.000349552,0.00151297,0.00194298,0.00478061,-0.0307435,0.0070061,0.0373369,-0.0128027,Known
1765,TGG_1663,afr,0.0397621,0.00397947,0.000334391,0.0004174,0.00190434,0.00349752,-0.0300931,0.0100874,0.0403191,-0.0117739,Known
1766,TGG_1665,afr,0.039372,0.00490775,-0.00193515,0.00333259,0.00436814,0.00330277,-0.0241221,-0.00475667,0.0329993,-0.005888,Known
1767,TGG_1666,afr,0.0376306,0.00810234,0.0268112,-0.0147899,-0.0191897,-0.00524465,-0.0418694,0.0541289,0.0398844,0.042983,Known
1768,TGG_1667,afr,0.0381674,0.00686838,0.0339451,-0.0171476,-0.0231139,-0.0919016,-0.0174601,-0.0158387,0.0358226,-0.0260471,Known
1769,TGG_1669,afr,0.0387725,0.00622388,0.0165245,-0.00543266,-0.0106909,-0.043497,-0.00913258,-0.0255078,0.0392404,0.014017,Known
1770,TGG_1670,afr,0.0371311,0.00803204,0.0293495,-0.0180958,-0.024224,-0.00263134,-0.0504569,0.0537516,0.032914,0.0543894,Known
1771,TGG_1671,afr,0.0340471,0.00211005,-0.0041451,0.000163803,0.00753238,0.00317229,-0.0629685,-0.0440811,-0.1125,0.026483,Known
1772,TGG_1672,afr,0.0346365,0.00153178,-0.00330043,0.00176766,0.00705032,0.00216662,-0.05197,-0.0271447,-0.0932775,0.00334139,Known
1773,TGG_1674,afr,0.0355406,0.00297004,-0.00288715,0.00179194,0.00496472,5.06743e-05,-0.0573897,-0.0312126,-0.0786423,0.0142604,Known
1774,TGG_1675,afr,0.0334587,0.00305226,0.00202475,-0.00259229,0.00158563,-0.00347645,-0.0448428,-0.0324921,-0.0740393,0.0438566,Known
1775,TGG_1676,afr,0.035685,0.00234616,-0.00263149,0.00126281,0.00802145,0.00237112,-0.0536346,-0.0337075,-0.0970878,0.0101633,Known
1776,TGG_1677,afr,0.0336422,0.000951032,-0.00316596,0.000672133,0.00781542,0.0026312,-0.0502283,-0.0294522,-0.0871739,0.00957691,Known
1777,TGG_1678,afr,0.0336265,0.00175793,-0.00246568,-0.00269697,0.00533259,0.00289579,-0.0550523,-0.0253164,-0.0737017,0.034277,Known
1778,TGG_1680,afr,0.0349422,0.00214829,-0.00381408,-0.00129185,0.00537191,-0.00251426,-0.0505404,-0.0397236,-0.0764879,0.042819,Known
1779,TGG_1682,afr,0.0332167,0.00235925,-0.00426093,-0.000591849,0.00463916,-0.00689078,-0.039171,-0.0421073,-0.0700504,0.0524083,Known
1780,TGG_1683,afr,0.0340673,0.00343307,-0.000573418,0.000981007,0.0034931,0.00402326,-0.0407223,-0.0195629,-0.072808,0.0344933,Known
1781,TGG_1684,afr,0.0347634,0.00206508,-0.000606997,0.000956404,0.00586608,0.000833126,-0.0501843,-0.0305848,-0.0803119,0.02949,Known
1782,TGG_1685,afr,0.0325844,0.00555734,0.0310766,-0.0170715,-0.0161435,-0.0805058,-0.0271644,-0.0464297,-0.0748107,0.0205689,Known
1783,TGG_1686,afr,0.0329139,0.00510619,0.0245062,-0.014321,-0.0128179,-0.0658519,-0.0407318,-0.0418097,-0.102157,0.03908,Known
1784,TGG_1689,afr,0.0344251,0.00303677,-0.0041561,0.000537496,0.0078535,0.0031354,-0.0496411,-0.0287842,-0.0956407,0.00644609,Known
1785,TGG_1691,afr,0.0354549,0.00305064,-0.00476622,0.000319472,0.00475702,0.00110749,-0.0593631,-0.0375588,-0.102654,0.0226364,Known
1786,TGG_1693,afr,0.0349341,0.00195223,-0.00271909,0.000438836,0.00537356,-0.00342352,-0.0351057,-0.0421227,-0.0766006,0.0417915,Known
1787,TGG_1694,afr,0.0355622,0.00221486,-0.00425967,0.000771742,0.00456245,0.00184852,-0.0582373,-0.0356086,-0.0787294,0.0144197,Known
1788,TGG_1695,afr,0.0328955,0.00189365,-0.00304276,-0.00112765,0.00601929,0.00117219,-0.0521757,-0.0298512,-0.0824936,0.0248103,Known
1789,TGG_1696,afr,0.0346897,0.00206279,-0.00400157,0.000326141,0.00842327,0.00275165,-0.0453427,-0.0309112,-0.105751,0.014498,Known
1790,TGG_1697,afr,0.0353855,0.00236306,-0.00180656,0.00174565,0.00417532,0.0031202,-0.0483882,-0.0188989,-0.0784899,0.0201146,Known
1791,TGG_1698,afr,0.0351331,0.00263754,-0.00250853,0.000918001,0.00904947,0.00271815,-0.0550702,-0.0330847,-0.0932785,0.0215555,Known
1792,TGG_1700,afr,0.0347394,0.00223293,-0.00401288,0.00124152,0.00778167,0.00269776,-0.0523894,-0.0296485,-0.0829928,0.0166424,Known
1793,TGG_1701,afr,0.0351772,0.00252992,-0.00382232,-0.00109823,0.00756747,0.00229593,-0.0535751,-0.0331104,-0.0967812,0.0278008,Known
1794,TGG_1702,afr,0.0369125,0.00388975,-0.00286879,0.00165513,0.00628644,0.0017433,-0.0539547,-0.0316983,-0.0755485,0.0180837,Known
1795,TGG_1703,afr,0.0355019,0.001589,-0.00227579,0.000319138,0.00794981,0.00416006,-0.0488829,-0.0313968,-0.0889802,0.0123685,Known
1796,TGG_1704,afr,0.0341673,0.00238914,-0.00346494,0.00279033,0.00643182,0.00283319,-0.0451198,-0.0265032,-0.0860494,0.0104135,Known
1797,TGG_1705,afr,0.0352335,0.00288034,-0.00369741,0.00103468,0.00495393,0.00256269,-0.0458557,-0.0299878,-0.0822226,0.00967966,Known
1798,TGG_1707,afr,0.0337666,0.00212518,-0.00398293,-5.33304e-05,0.00882421,0.00216431,-0.0564817,-0.0385326,-0.0997903,0.0171129,Known
1799,TGG_1708,afr,0.034468,0.00310149,-0.00422341,0.00010393,0.00759659,0.00122687,-0.0492019,-0.0316433,-0.0880826,0.0114536,Known
1800,TGG_1709,afr,0.0351547,0.00273448,-0.00244898,0.00200182,0.0081913,0.00287089,-0.0516192,-0.0285785,-0.0787442,0.025252,Known
1801,TGG_1710,afr,0.0356926,0.00303624,-0.00254155,0.00113627,0.00829903,0.00327576,-0.0615532,-0.0376813,-0.0930097,0.0209608,Known
1802,TGG_1712,afr,0.0348869,0.00218347,-0.00350433,-0.000301497,0.00690004,0.00273172,-0.0530078,-0.0221731,-0.0850229,-0.00300137,Known
1803,TGG_1713,afr,0.035144,0.0031085,-0.00361517,0.00130534,0.00597177,0.0030014,-0.0620752,-0.0361414,-0.0967823,0.0267587,Known
1804,TGG_1714,afr,0.0352708,0.00186622,-0.00291713,0.00176046,0.00891774,0.00510039,-0.0577416,-0.0361877,-0.0993573,0.0103071,Known
1805,TGG_1715,afr,0.0339164,0.00159694,-0.00442078,0.000105183,0.00715003,0.00362505,-0.047572,-0.0324146,-0.0854928,0.0111629,Known
1806,TGG_1718,afr,0.0349892,0.00317251,-0.0017833,0.00301369,0.00870335,0.00411713,-0.0441829,-0.0257199,-0.0824113,0.00775244,Known
1807,TGG_1721,afr,0.0369639,0.00400062,-0.00277977,0.00176208,0.00692672,0.00160335,-0.0594732,-0.0276475,-0.0762531,0.0132851,Known
1808,TGG_1722,afr,0.033165,0.00244645,-0.0032912,0.000814136,0.00880165,0.0054159,-0.0516573,-0.0280674,-0.0854061,0.0101974,Known
1809,TGG_1723,afr,0.0336555,0.00149839,-0.003764,0.00123042,0.00700195,0.00264134,-0.0580022,-0.0363722,-0.0928357,0.0089026,Known
1810,TGG_1724,afr,0.0334235,0.00173299,-0.0038729,6.14091e-05,0.00904967,0.00537458,-0.0510815,-0.0297371,-0.0985382,0.00134663,Known
1811,TGG_1725,afr,0.0349411,0.00319755,-0.00264931,0.00198959,0.00702176,0.00433042,-0.0512027,-0.0314102,-0.0956559,0.0151287,Known
1812,TGG_1726,afr,0.032539,0.00501149,0.0268088,-0.0161689,-0.0101279,-0.108867,-0.0374728,-0.0600064,-0.0810877,-0.0366728,Known
1813,TGG_1727,afr,0.0321531,0.00505122,0.0310377,-0.0168772,-0.0116033,-0.104532,-0.0411824,-0.0627634,-0.0779646,-0.0166114,Known
1814,TGG_1728,afr,0.0331772,0.00413451,-9.78488e-05,-0.00324535,-0.000488436,0.0117797,-0.0443432,-0.017393,-0.0830158,0.0361696,Known
1815,TGG_1729,amr,-0.0121344,-0.0185955,0.0180308,0.0173448,-0.0037797,-0.0290906,0.0123032,-0.0334225,0.00864345,0.00610544,Known
1816,TGG_1730,amr,-0.0108545,-0.0160037,0.018508,0.0232041,-0.0139339,-0.0345669,0.00939689,-0.0281447,0.0046524,0.00992002,Known
1817,TGG_1732,amr,-0.0115102,-0.00457547,0.010866,0.0509105,-0.0332449,-0.0351631,0.0117572,-0.0179539,0.00475892,0.0132128,Known
1818,TGG_1733,amr,-0.0107893,-0.0137306,0.0143183,0.0301907,-0.0141098,-0.0279482,0.00767492,-0.023576,0.00689133,0.0120712,Known
1819,TGG_1735,amr,-0.012465,-0.0169562,0.017195,0.0276484,-0.00837673,-0.0278167,0.0122623,-0.0263624,0.00711349,0.00683305,Known
1820,TGG_1737,amr,-0.011423,-0.00233668,0.00928734,0.0552186,-0.0335046,-0.0392514,0.00938525,-0.0177194,0.00151014,0.0100877,Known
1821,TGG_1738,amr,-0.0120372,-0.00549424,0.0105803,0.0431137,-0.0234736,-0.0291855,0.0086042,-0.0160255,0.00422429,0.00929454,Known
1822,TGG_1739,amr,-0.0131973,-0.0154919,0.0120163,0.0235189,-0.00742706,-0.0281265,0.0107973,-0.0260002,0.0068191,0.00690414,Known
1823,TGG_1740,amr,-0.0117354,-0.00767467,0.00995568,0.045313,-0.0276055,-0.0339195,0.0113088,-0.0255348,0.00819826,0.00748183,Known
1824,TGG_1741,amr,-0.0120229,-0.0147378,0.0132897,0.027266,-0.0134345,-0.028354,0.00916258,-0.0200022,0.00416982,0.00427548,Known
1825,TGG_1742,amr,-0.00983899,-0.018513,0.0171197,0.0166973,-0.00345542,-0.0267764,0.0104218,-0.0301622,0.00266537,0.00453565,Known
1826,TGG_1743,amr,-0.0114047,-0.0262023,0.0202732,0.00158354,0.00643815,-0.022837,0.0115905,-0.0284117,0.00455682,0.00698078,Known
